Snapshot_Date,Opportunity_ID,Opportunity_Stage,Opportunity_Type,Opportunity_Annual_Amount,Opportunity_Created_Date,Opportunity_Close_Date,Opportunity_Product,Account_Electronic_Medical_Record_System,Account_Hospital_Type,Account_Fiscal_Year_End,Account_State,Account_Zip_Code,Account_Number_of_Hospitals ,Account_Number_of_Beds,Account_Number_of_Affiliated_Physicians,Account_Number_of_Employee,Account_Cash_on_Hand,Account_Total_Patient_Revenue,Account_Net_Patient_Revenue
6/1/20,0064100000TI5Vc,Stage 3 - Pricing,New Business,,8/2/18,10/30/20,Privacy Monitoring,Epic,Health System,,PA,19140,7,978,1719,6338,293685873,16296058358,2353001741
6/1/20,0064100000QhXXx,Stage 3 - Pricing,New Business,,6/26/18,9/5/20,Privacy Monitoring,Epic,Health System,,WI,53226,10,1259,2666,8197,20765609,10247959107,3881722370
6/1/20,0064100000QgkrH,Stage 2 - Scoping,Existing Business,,6/19/18,11/19/20,Diversion Monitoring,Epic,Health System,,ID,83712,11,1180,2468,,14296945,7092819259,2937497669
6/1/20,0064100000QfAS6,Stage 5 - Contracting,Existing Business,,6/5/18,6/24/20,Diversion Monitoring,Epic,Health System,,IN,46321,4,733,1152,4365,14311,4094676647,1059298669
6/1/20,0064100000PsQR8,Stage 4 - Verbal / VOC,New Business,,5/18/18,9/10/20,Compliance Analytics,Epic,Health System,,VT,05401,6,925,3052,6324,188301834,5040700397,2147692114
6/1/20,0064100000PpuzN,Stage 3 - Pricing,New Business,,5/4/18,9/16/20,Diversion Monitoring,Epic,Health System,,OH,45229,4,781,1945,5826,13814227,6444012586,1493122994
6/1/20,0064100000Om0iT,Stage 2 - Scoping,New Business,,4/18/18,12/31/20,Diversion Monitoring,Epic,Health System,,MN,55425,9,997,3050,8718,127420659,6280704996,4316866622
6/1/20,0064100000LwPuH,Stage 3 - Pricing,New Business,,2/5/18,9/30/20,Privacy Monitoring,Epic,Health System,,NJ,08053,5,1328,1681,6307,17053021,12434163918,1889100630
6/1/20,0064100000LU8wn,Stage 2 - Scoping,New Business,,1/26/18,6/30/21,Privacy Monitoring,Epic,Health System,,MA,01605,7,1014,2852,,51701936,8021146309,2354590889
6/1/20,0064100000Ew3SP,Stage 2 - Scoping,New Business,,9/4/17,3/31/21,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,NJ,07450,,385,918,,4145859,3122088230,951820220
6/1/20,0064100000EHtup,Stage 2 - Scoping,New Business,,8/28/17,12/1/20,Diversion Monitoring,Epic,Childrens Hospital,6/30/23,TN,38105,,78,340,,,,
6/1/20,0064100000A5oEP,Stage 5 - Contracting,Existing Business,,4/1/17,10/21/20,Diversion Monitoring,Epic,Health System,,MD,21287,7,2240,6318,19693,379395162,7294463838,4674764286
6/1/20,00641000009JX0v,Stage 5 - Contracting,New Business,,3/22/17,6/19/20,Privacy Monitoring,Cerner,Health System,,IN,46202,17,2719,6496,16338,2257258264,22217983142,6091976954
6/1/20,0061K00000fNHtX,Stage 2 - Scoping,New Business,,5/26/20,9/30/20,Diversion Monitoring,Other,Short Term Acute Care Hospital,12/31/23,AL,36106,,278,292,,22123658,1385306314,301434107
6/1/20,0061K00000fNBCx,Stage 2 - Scoping,New Business,,5/20/20,12/16/20,Privacy Monitoring,Cerner,Health System,,KY,40202,9,1221,1398,6238,58090746,6394061394,1855266541
6/1/20,0061K00000fN8XY,Stage 4 - Verbal / VOC,New Business,,5/19/20,7/31/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,MD,21742,,215,534,1551,20047000,454037833,381141581
6/1/20,0061K00000fN2DE,Stage 3 - Pricing,New Business,,5/15/20,7/15/20,Diversion Monitoring,Epic,Health System,,OR,97239,2,1105,2246,8128,200915173,5760939272,2304225671
6/1/20,0061K00000fN1xQ,Stage 3 - Pricing,Existing Business,,5/15/20,6/30/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,MD,21401,3,325,1475,2811,59130000,752895322,639613120
6/1/20,0061K00000fN0Bs,Stage 3 - Pricing,New Business,,5/14/20,12/15/20,Privacy Monitoring,Epic,Health System,,IN,47710,16,1112,1531,5516,285210479,5734703241,1809686294
6/1/20,0061K00000fMZw7,Stage 2 - Scoping,New Business,,4/28/20,11/1/21,Privacy Monitoring,Epic,Health System,,ME,04101,13,1280,3868,13057,35248194,6984723898,3035539430
6/1/20,0061K00000fMQ5u,Stage 3 - Pricing,New Business,,4/23/20,10/1/20,Privacy Monitoring,Other,,,,,,,,,,,
6/1/20,0061K00000fMGOA,Stage 2 - Scoping,New Business,,4/17/20,4/30/21,Privacy Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,IL,60612,4,575,1416,,421289256,5419854986,2110807037
6/1/20,0061K00000fMDnj,Stage 1 - Evaluating,New Business,,4/16/20,4/15/21,Privacy Monitoring,Epic,Health System,,IL,60637,5,1529,1951,,43502034,12412992152,2499718568
6/1/20,0061K00000fMcqy,Stage 2 - Scoping,Existing Business,,4/30/20,12/16/20,Privacy Monitoring,Epic,Health System,,KY,40536,6,1294,2385,,1167635729,9948591988,2638982448
6/1/20,0061K00000fMbLs,Stage 2 - Scoping,New Business,,4/29/20,8/31/20,Privacy Monitoring,Cerner,Health System,,CA,94533,2,182,324,,25047550,4463162610,676594922
6/1/20,0061K00000fLY2U,Stage 3 - Pricing,New Business,,4/7/20,6/30/20,Diversion Monitoring,Epic,Health System,,GA,30117,4,283,471,,163032511,1968510653,630887214
6/1/20,0061K00000fLWgJ,Stage 3 - Pricing,New Business,,4/6/20,11/30/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,92868,24,379,1143,4605,,5277530139,1659711206
6/1/20,0061K00000fLSKd,Stage 2 - Scoping,New Business,,4/2/20,8/31/20,Privacy Monitoring,Epic,Health System,,GA,30117,4,283,471,,163032511,1968510653,630887214
6/1/20,0061K00000fLOKE,Stage 1 - Evaluating,New Business,,3/31/20,3/31/21,Compliance Analytics,Cerner,Health System,,OH,45840,2,177,431,,748534,683893962,334675440
6/1/20,0061K00000fLOEp,Stage 3 - Pricing,New Business,,3/31/20,9/3/20,Diversion Monitoring,Epic,Health System,,OH,43210,8,1582,2931,13971,1134282784,12338390802,3928206640
6/1/20,0061K00000fLFYV,Stage 3 - Pricing,New Business,,3/25/20,6/16/21,Privacy Monitoring,Cerner,Short Term Acute Care Hospital,6/30/23,IL,61938,2,100,307,,5464136,1180560825,399886104
6/1/20,0061K00000fLeol,Stage 3 - Pricing,New Business,,4/13/20,11/30/20,Privacy Monitoring,Cerner,Health System,,CT,06810,7,1290,2822,,71524871,6353885607,2119405055
6/1/20,0061K00000fLcPE,Stage 3 - Pricing,New Business,,4/10/20,6/30/20,Privacy Monitoring,Other,Health System,,IL,60515,,5659,10148,32949,,,
6/1/20,0061K00000fLbZv,Stage 2 - Scoping,New Business,,4/9/20,12/31/20,Privacy Monitoring,Other,,,,,,,,,,,
6/1/20,0061K00000fLbZu,Stage 2 - Scoping,New Business,,4/9/20,12/31/20,Privacy Monitoring,Other,,,,,,,,,,,
6/1/20,0061K00000fL98L,Stage 2 - Scoping,New Business,,3/20/20,12/25/20,Diversion Monitoring,Epic,Health System,,OH,44195,23,5202,13581,,368968127,39535837288,11601095157
6/1/20,0061K00000fL97r,Stage 2 - Scoping,New Business,,3/20/20,8/25/20,Privacy Monitoring,Epic,Health System,,OH,44195,23,5202,13581,43256,368968127,39535837288,11601095157
6/1/20,0061K00000fKzjX,Stage 3 - Pricing,New Business,,3/16/20,11/27/20,Privacy Monitoring,Epic,Health System,,TX,75390,2,808,1862,4091,302876534,6178395830,2320606490
6/1/20,0061K00000fKt6E,Stage 3 - Pricing,New Business,,3/11/20,9/16/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,OH,43614,,212,441,2167,-7588410,1361580041,267426993
6/1/20,0061K00000fKhbe,Stage 3 - Pricing,New Business,,3/5/20,3/5/21,Diversion Monitoring,Epic,Health System,,NY,13502,3,441,539,3746,5093505,2156009290,556683180
6/1/20,0061K00000eiYAN,Stage 3 - Pricing,New Business,,2/25/20,2/1/21,Privacy Monitoring,Epic,Health System,,NY,13502,3,441,539,3746,5093505,2156009290,556683180
6/1/20,0061K00000eiM8b,Stage 1 - Evaluating,New Business,,2/20/20,12/15/20,Privacy Monitoring,Cerner,Health System,,MO,65212,7,791,1249,,57319999,8470689600,4958521889
6/1/20,0061K00000eiCwr,Stage 3 - Pricing,New Business,,2/17/20,11/30/20,Privacy Monitoring,Epic,Health System,,CA,94143,8,1569,2667,10610,4035475835,20906203178,5702637248
6/1/20,0061K00000ei41L,Stage 2 - Scoping,New Business,,2/12/20,12/15/20,Privacy Monitoring,Other,Health System,,KS,66061,3,120,5,,,,
6/1/20,0061K00000ei2hT,Stage 1 - Evaluating,New Business,,2/12/20,12/15/20,Privacy Monitoring,Meditech,Health System,,MT,59405,4,362,506,,38540417,1349017162,542050512
6/1/20,0061K00000ei25Z,Stage 5 - Contracting,New Business,,2/12/20,12/16/20,Privacy Monitoring,Epic,Health System,,KY,40202,9,1548,2682,7596,24264172,11091283704,2911160066
6/1/20,0061K00000eHybx,Stage 3 - Pricing,New Business,,1/17/20,12/31/20,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,TN,37920,,698,1517,4342,61791917,3974244082,1078155188
6/1/20,0061K00000ehxZg,Stage 3 - Pricing,New Business,,2/10/20,9/8/20,Privacy Monitoring,Epic,Health System,,OH,43202,19,2441,5167,16551,9064721,14469495458,4549852020
6/1/20,0061K00000eHxwx,Stage 3 - Pricing,New Business,,1/16/20,1/16/21,Diversion Monitoring,Epic,Health System,,SC,29601,18,2623,4593,15680,-968157293,14934342673,4015824147
6/1/20,0061K00000eHxr4,Stage 2 - Scoping,New Business,,1/16/20,12/18/20,Diversion Monitoring,Cerner,Childrens Hospital,6/30/23,CA,90027,,413,1014,5207,71715672,3552585478,1083587809
6/1/20,0061K00000ehX0R,Stage 4 - Verbal / VOC,New Business,,1/30/20,12/14/20,Privacy Monitoring,Cerner,Short Term Acute Care Hospital,9/30/23,FL,33458,,242,710,1187,19709577,1641900637,333214561
6/1/20,0061K00000ehWVv,Closed Lost,New Business,206054.1077,1/30/20,5/20/20,Diversion Monitoring,Other,Health System,,MS,38801,8,902,947,,74107815,3693520088,921973354
6/1/20,0061K00000ehVzO,Stage 5 - Contracting,New Business,,1/30/20,9/30/20,Privacy Monitoring,Meditech,Critical Access Hospital,12/31/23,WA,98239,,25,268,559,15125604,251236797,98018287
6/1/20,0061K00000eHUUf,Stage 3 - Pricing,New Business,,12/27/19,12/31/20,Privacy Monitoring,Meditech,Health System,,OH,44870,2,373,476,1744,27031093,656120687,238432186
6/1/20,0061K00000eHsXS,Stage 1 - Evaluating,New Business,,1/14/20,1/17/21,Diversion Monitoring,Epic,Health System,,NY,14617,9,1239,2472,,102136961,6077117896,2275404141
6/1/20,0061K00000ehqip,Stage 3 - Pricing,New Business,,2/6/20,12/15/20,Diversion Monitoring,Epic,Health System,,NC,28304,7,881,1236,5182,166496164,3916909744,1143955688
6/1/20,0061K00000eHM6q,Stage 3 - Pricing,Existing Business,,12/19/19,12/31/20,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,NJ,08015,,85,198,940,10995316,1232753782,211939268
6/1/20,0061K00000eHLl3,Stage 3 - Pricing,New Business,,12/19/19,11/30/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,92868,24,379,1143,4605,,5277530139,1659711206
6/1/20,0061K00000eHLjb,Stage 3 - Pricing,New Business,,12/19/19,9/5/20,Diversion Monitoring,Epic,Health System,,GA,30066,14,2629,4160,13515,29903615,20213320241,4105784125
6/1/20,0061K00000eHl4J,Stage 1 - Evaluating,New Business,,1/9/20,1/9/21,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,6/30/23,OR,97471,158,133,354,,20849803,828628954,259780719
6/1/20,0061K00000eHjuf,Stage 1 - Evaluating,New Business,,1/8/20,1/16/21,Privacy Monitoring,Epic,Health System,,GA,30309,20,3412,6866,15941,338319316,27020228378,5368286206
6/1/20,0061K00000eHjt8,Stage 2 - Scoping,New Business,,1/8/20,1/8/21,Diversion Monitoring,Epic,Health System,,CA,94040,2,531,697,2440,183587837,5013528557,1273071041
6/1/20,0061K00000eHJaG,Stage 3 - Pricing,New Business,,12/18/19,12/16/20,Diversion Monitoring,Epic,Health System,,IL,61801,8,1047,2633,3567,-7753402,8760516151,2145843474
6/1/20,0061K00000eHIWc,Stage 1 - Evaluating,New Business,,12/17/19,11/17/20,Diversion Monitoring,Epic,Health System,,TX,77030,5,1027,2846,,12215827,6453327271,2496680535
6/1/20,0061K00000eHgqn,Stage 3 - Pricing,New Business,,1/7/20,12/16/20,Privacy Monitoring,Epic,Health System,,GA,30322,10,2353,4697,12306,1249349425,8665299785,2573827606
6/1/20,0061K00000ehd2x,Stage 1 - Evaluating,New Business,,2/3/20,12/31/20,Privacy Monitoring,Epic,Health System,,CA,93105,4,453,642,,59161968,2777401765,913755228
6/1/20,0061K00000eHcKr,Stage 3 - Pricing,New Business,,1/3/20,8/17/20,Privacy Monitoring,Cerner,Health System,,MI,48439,13,1893,3269,12993,217623281,9288345567,2772966760
6/1/20,0061K00000eHbQw,Stage 2 - Scoping,New Business,,1/2/20,1/16/21,Privacy Monitoring,Epic,Health System,,TX,75246,51,4875,9506,28298,342375318,31719367734,9226871582
6/1/20,0061K00000ehb0l,Stage 2 - Scoping,New Business,,1/31/20,12/31/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,OH,43701,2,282,544,2329,17517645,1619844186,527557591
6/1/20,0061K00000ehaun,Stage 3 - Pricing,New Business,,1/31/20,1/16/21,Privacy Monitoring,Cerner,Health System,,CA,95661,25,3040,5999,15243,1434394345,24639055703,4982881611
6/1/20,0061K00000eH6rG,Stage 2 - Scoping,New Business,,12/10/19,12/16/20,Diversion Monitoring,Other,Short Term Acute Care Hospital,12/31/23,TX,75092,4,214,58,,-18059,211185857,38353829
6/1/20,0061K00000egztV,Stage 2 - Scoping,New Business,,1/28/20,3/30/21,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,MS,39648,2,97,153,,1135081,414504338,123139533
6/1/20,0061K00000eGZeI,Stage 2 - Scoping,New Business,,11/22/19,12/15/20,Diversion Monitoring,Cerner,Health System,,AL,35233,10,1699,1179,10607,89068303,11828655416,2684956577
6/1/20,0061K00000eGYUB,Stage 2 - Scoping,New Business,,11/21/19,11/30/20,Privacy Monitoring,Other,,,,,,,,,,,
6/1/20,0061K00000eGXEf,Closed Won,New Business,99350.56476,11/21/19,5/7/20,Privacy Monitoring,Other,,,,,,,,,,,
6/1/20,0061K00000eGwKa,Stage 1 - Evaluating,New Business,,12/4/19,12/31/21,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,MS,39216,12,571,548,,14981702,1662231893,367332675
6/1/20,0061K00000eGuRv,Closed Lost,New Business,44094.60324,12/3/19,5/27/20,Privacy Monitoring,Other,,,,,,,,,,,
6/1/20,0061K00000eGslC,Stage 3 - Pricing,New Business,,12/2/19,6/15/20,Privacy Monitoring,Other,,,,,,,,1750,,,
6/1/20,0061K00000eGQVC,Stage 3 - Pricing,New Business,,11/18/19,6/30/20,Diversion Monitoring,Epic,Health System,,SC,29506,7,764,1167,4671,37730451,6003595117,1226821177
6/1/20,0061K00000eGNxa,Stage 3 - Pricing,New Business,,11/15/19,8/31/20,Diversion Monitoring,Cerner,Health System,,DE,19801,3,1219,2902,9935,171909692,5210639898,2281889160
6/1/20,0061K00000eGNdB,Stage 2 - Scoping,New Business,,11/15/19,11/15/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,OR,97058,25,44,290,,5442948,299903393,123212559
6/1/20,0061K00000eGNd1,Stage 4 - Verbal / VOC,New Business,,11/15/19,12/15/20,Diversion Monitoring,Cerner,Health System,,OK,73120,2,140,159,2186,61902619,1876868267,490498372
6/1/20,0061K00000eghEN,Stage 5 - Contracting,New Business,,1/22/20,6/17/20,Privacy Monitoring,Meditech,Short Term Acute Care Hospital,6/30/23,IN,46952,,108,239,700,38780794,558389583,195058285
6/1/20,0061K00000eGEv7,Stage 3 - Pricing,New Business,,11/11/19,6/15/21,Diversion Monitoring,Epic,Health System,,MD,21201,15,2268,4950,18818,163703882,4591794485,3917926600
6/1/20,0061K00000eGCDn,Stage 3 - Pricing,New Business,,11/8/19,9/16/20,Diversion Monitoring,Epic,Health System,,IL,60637,5,1529,1951,19500,43502034,12412992152,2499718568
6/1/20,0061K00000eGAOl,Stage 1 - Evaluating,New Business,,11/7/19,12/10/20,Diversion Monitoring,Epic,Health System,,IA,50266,30,2774,4392,18164,221260556,11554486344,3628296107
6/1/20,0061K00000eGAMf,Stage 1 - Evaluating,New Business,,11/7/19,8/13/21,Diversion Monitoring,Other,Health System,,IL,60515,,5659,10148,,,,
6/1/20,0061K00000eG9xG,Stage 3 - Pricing,New Business,,11/7/19,9/15/20,Diversion Monitoring,Epic,Health System,,TN,37232,7,1307,2875,21227,607100089,18329514492,5290302667
6/1/20,0061K00000eG9xf,Stage 2 - Scoping,New Business,,11/7/19,9/22/20,Diversion Monitoring,Epic,Health System,,MO,63132,34,4328,6221,,30892210,20676830468,5518271279
6/1/20,0061K00000eG0NF,Stage 3 - Pricing,New Business,,11/4/19,6/15/20,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,MT,59804,91,141,305,784,368118,589274918,238249345
6/1/20,0061K00000eG0Mv,Stage 2 - Scoping,New Business,,11/4/19,1/16/21,Diversion Monitoring,Epic,Health System,,WA,98057,57,10435,17985,56805,2277929272,67832876048,17761759973
6/1/20,0061K00000ebRZB,Stage 1 - Evaluating,New Business,,10/15/19,3/31/21,Privacy Monitoring,Cerner,Health System,,ME,04412,10,862,2387,,245866189,4967822445,2206499177
6/1/20,0061K00000ebRRu,Stage 3 - Pricing,New Business,,10/15/19,9/30/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,8/31/23,NY,11772,8,165,435,1618,30736449,1554641451,227152884
6/1/20,0061K00000ebqZN,Stage 2 - Scoping,New Business,,10/29/19,10/31/20,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,CA,91767,,412,535,2784,39918683,5295982922,749990027
6/1/20,0061K00000ebqb9,Stage 3 - Pricing,New Business,,10/29/19,12/16/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,91105,4,468,817,3181,14933226,4044522694,712980998
6/1/20,0061K00000ebNMb,Stage 3 - Pricing,New Business,,10/14/19,8/31/20,Privacy Monitoring,Cerner,Health System,,DE,19801,3,1219,2902,9935,171909692,5210639898,2281889160
6/1/20,0061K00000ebmqF,Stage 3 - Pricing,New Business,,10/28/19,8/31/20,Diversion Monitoring,Epic,Health System,,DE,19901,2,409,862,2839,170265284,2313848058,829151103
6/1/20,0061K00000ebLC9,Stage 4 - Verbal / VOC,New Business,,10/11/19,10/20/20,Diversion Monitoring,Epic,Health System,,PA,19087,5,1179,2492,5487,52214388,8084533521,1617575570
6/1/20,0061K00000ebKj2,Stage 2 - Scoping,New Business,,10/11/19,12/15/20,Privacy Monitoring,Other,Health System,,CO,80021,,,,8687,,,
6/1/20,0061K00000ebkFS,Stage 2 - Scoping,New Business,,10/25/19,10/30/20,Privacy Monitoring,Cerner,Health System,,NJ,08360,5,668,931,5572,78975642,4599701825,972837022
6/1/20,0061K00000ebJi8,Stage 5 - Contracting,New Business,,10/10/19,7/30/20,Privacy Monitoring,Epic,Health System,,NY,14617,9,1239,2472,10823,102136961,6077117896,2275404141
6/1/20,0061K00000ebigo,Stage 2 - Scoping,New Business,,10/24/19,10/1/20,Privacy Monitoring,Cerner,Childrens Hospital,12/31/23,FL,33155,1,259,874,3029,90216591,2387879352,769283946
6/1/20,0061K00000ebgRq,Closed Lost,New Business,260696.0731,10/23/19,5/13/20,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,9/30/23,TX,79905,3,290,707,,22846045,1920142881,399196002
6/1/20,0061K00000ebdft,Stage 2 - Scoping,New Business,,10/22/19,10/28/20,Diversion Monitoring,Epic,Health System,,WA,98683,10,1225,3159,,14632000,9114356378,3024833937
6/1/20,0061K00000ebbir,Stage 3 - Pricing,New Business,,10/21/19,12/21/20,Diversion Monitoring,Epic,Health System,,CA,94612,44,9819,26457,44541,3954885,74710238837,22109572374
6/1/20,0061K00000eb0g7,Stage 2 - Scoping,New Business,,10/2/19,11/21/20,Diversion Monitoring,Other,Short Term Acute Care Hospital,3/31/23,NY,14203,,142,472,,263885489,2350048222,772346620
6/1/20,0061K00000eaXE4,Stage 2 - Scoping,New Business,,9/23/19,3/31/21,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,9/30/23,MA,01742,,111,568,,28227786,841142448,315138632
6/1/20,0061K00000earaZ,Stage 2 - Scoping,New Business,,9/30/19,10/30/20,Diversion Monitoring,Epic,Health System,,CT,06519,11,2358,6193,17697,103250813,17721833227,5272560985
6/1/20,0061K00000eaJpE,Stage 3 - Pricing,Existing Business,,9/19/19,9/9/20,Privacy Monitoring,Epic,Health System,,MN,55905,22,3411,9943,24879,302457,21694144104,9377911804
6/1/20,0061K00000eaaZt,Stage 3 - Pricing,New Business,,9/24/19,9/18/20,Privacy Monitoring,Other,Health System,,IL,62781,5,642,1748,4719,46171570,4803048207,1260848105
6/1/20,0061K00000e2YgU,Stage 3 - Pricing,New Business,,9/12/19,10/30/20,Diversion Monitoring,Epic,Health System,,AZ,85258,7,1416,2846,7272,16007,14244839513,2322208739
6/1/20,0061K00000e2Unt,Stage 3 - Pricing,New Business,,9/10/19,8/18/20,Privacy Monitoring,Epic,Health System,,MI,48109,11,2114,6509,19292,590307743,17192803673,5948068037
6/1/20,0061K00000e2UAI,Stage 2 - Scoping,New Business,,9/10/19,8/20/20,Diversion Monitoring,Cerner,Health System,,FL,33612,2,218,1208,,2751,5944507758,1668301083
6/1/20,0061K00000e2S0y,Stage 3 - Pricing,New Business,,9/9/19,12/31/20,Compliance Analytics,Cerner,Health System,,SC,29440,4,267,438,1282,16026152,1364858789,386358507
6/1/20,0061K00000e2N1S,Stage 3 - Pricing,Existing Business,,9/5/19,4/1/21,Privacy Monitoring,Epic,Health System,,WA,98057,57,10435,17985,60139,2277929272,67832876048,17761759973
6/1/20,0061K00000e2N1D,Stage 3 - Pricing,Existing Business,,9/5/19,8/14/20,Privacy Monitoring,Epic,Health System,,WA,98057,57,10435,17985,60139,2277929272,67832876048,17761759973
6/1/20,0061K00000e2HBk,Stage 3 - Pricing,New Business,,9/3/19,11/30/20,Diversion Monitoring,Epic,Health System,,CA,94143,8,1569,2667,10378,4035475835,20906203178,5702637248
6/1/20,0061K00000e28Kj,Stage 3 - Pricing,New Business,,8/29/19,8/31/20,Privacy Monitoring,Cerner,Childrens Hospital,6/30/23,CA,90027,,413,1014,5300,71715672,3552585478,1083587809
6/1/20,0061K00000e20zl,Stage 3 - Pricing,New Business,,8/27/19,10/16/20,Diversion Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,CO,80204,1,396,1149,5615,45859134,3465500663,1111358106
6/1/20,0061K00000e1Udk,Stage 3 - Pricing,New Business,,8/13/19,12/15/20,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/23,IL,60005,6,424,867,2505,398154,1941705503,549106920
